,SMILES,MIC,METAB,MO24,DP24,SM24,NC24,MORT,YSE,AXIS,EYE,SNOU,JAW,OTIC,PE,BRAI,SOMI,PFIN,CFIN,PIG,CIRC,TRUN,SWIM,NC,TR,MOV21,AUC21,LEL_MORT,LEL_YSE,LEL_AXIS,LEL_EYE,LEL_SNOU,LEL_JAW,LEL_OTIC,LEL_PE,LEL_BRAI,LEL_SOMI,LEL_PFIN,LEL_CFIN,LEL_PIG,LEL_CIRC,LEL_TRUN,LEL_SWIM,LEL_NC,LEL_TR,18_END_LEC,MOR_LEC,SUBLETH_17_END_LEC,TOX_SCO
979,CC(=O)[C@H]1[C@@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,CC(=O)[C@H]1[C@H]2[C@@H]([C@@H]3N1C=CC4=CC=CC=C34)C(=O)N(C2=O)C5=CC(=CC=C5)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,CC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,CC(C#CCN1CCOCC1)(C2=CC=CC=C2)O.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,CC(C(=O)N(C)C)N(C#N)C1=NC(=NC(=N1)N(C)C)N(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,CC(C(=O)N1CCCCC1)N2C(=O)C3=CC=CC=C3C2=O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,CC(C(=O)N1CCOCC1)N2C(=O)C3=CC=CC=C3C2=O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,CC(C(=O)NC(=O)NC1CCCCC1)N2CCN(CC2)C3=CC=CC=N3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,CC(C(=O)NC(=O)NCC1=CC=CC=C1)N2C(=O)C3=CC=CC=C3C2=O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,CC(C(=O)NC1=CC=C(C=C1)N2CCOCC2)OC(=O)CNC(=O)C34CC5CC(C3)CC(C5)C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,CC(C(=O)NCC1=CC=CC=C1OC)NS(=O)(=O)C2=CC=CC=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,CC(C(=O)NCC1=CC=CS1)OC(=O)C2=CC=CO2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,CC(C(=O)O)SC1=C(C2=C(CCCC2)C(=N1)N3CCCCC3)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,CC(C(=O)O)SC1=NC2=CC=CC=C2C=C1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,CC(C(=O)OC1=CC2=C(C=C1)C=CC(=O)O2)NC(=O)OC(C)(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,CC(C(=O)OCC1=C(C=C(C=C1)Cl)Cl)NC(=O)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,CC(C(=O)OCC1=CC=CC=C1)SC2=NNC(=O)NC2=O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,CC(C(=O)OCN1C(=O)C2=CC=CC=C2C1=O)NC(=O)OCC3=CC=CC=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,CC(C(C1=C(C=CC(=C1)OC)OC)O)N.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,CC(C(F)(F)F)(C(F)(F)F)NC(=O)NC(=O)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,CC(C(F)(F)F)(C(F)(F)F)NC(=O)NC1=CC(=C(C(=C1)OC)OC)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,CC(C(F)(F)F)(C(F)(F)F)NC(=O)NC1=CC=C(C=C1)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,CC(C(F)(F)F)(C(F)(F)F)NC(=O)NC1=CN=CC=C1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,CC(C(F)(F)F)(C(F)(F)F)NC(=O)NC1=NC=CC=N1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,CC(C(F)(F)F)(C(F)(F)F)NC(=O)NC1=NC=CS1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,CC(C(F)(F)F)(C(F)(F)F)NC(=O)NC1=NN=C(S1)C(F)(F)F,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,CC(C(F)(F)F)(C(F)(F)F)NC(=O)NCC1=CN=CC=C1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,CC(C(F)(F)F)(C(F)(F)F)NC(=O)NCCCC(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,CC(C(F)(F)F)(C(F)(F)F)NC(=O)NCCCN1C=CN=C1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,CC(C)(C#N)C(C)(C)C1=NNN=N1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,CC(C)(C)C(=O)NC1(C2=C(NC1=O)N(C(=O)N(C2=O)C)C)C(F)(F)F,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,CC(C)(C)C(=O)OCC1C(C(C(O1)N2C=NC(=N2)C(=O)N)O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,CC(C)(C)C1=CC(=C(C=C1)O)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,CC(C)(C)C1=CC=C(C=C1)C(=O)C=[N+]=[N-],,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,CC(C)(C)C1=CC=C(C=C1)C(=O)N2CCC(CC2)C(=O)NCC3=CC=NC=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,CC(C)(C)C1=CC=C(C=C1)C2=NN=C3N2N=C(S3)C4=CC=CC=C4OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,CC(C)(C)C1=CC=CC(=C1O)/C=N/O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,CC(C)(C)C1=NC(=C(C(=C1)C2=CC=CO2)C#N)SCC#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,CC(C)(C)C1=NN(C(=C1)C(=O)NCC2=CC=C(C=C2)N3CCCC3=O)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,CC(C)(C)C1=NN2C(=NN=C2SC1)C3=CC=CC=N3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,CC(C)(C)C1=NN2C(=NN=C2SC1)C3=CC=CO3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,CC(C)(C)C1=NN2C(=NN=C2SC1)C3CCCCC3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,CC(C)(C)C1=NN=C(S1)N(C)C(=O)NC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,CC(C)(C)C1=NN=C2N(C1=O)N=C(S2)SCC(=O)C3=CC=CC=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,CC(C)(C)C1CCC2(CC1)C(C(=O)NC(=C2C#N)SCC(=O)NC3=CC=CC=C3)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,CC(C)(C)C1CCC2=C(C1)SC3=C2C(=O)N(C4=NN=C(N34)SCC(=O)N)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,CC(C)(C)N(C)CCOC(=O)C1=CC(=CC=C1)Br.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,CC(C)(C)N(C)CCOC(=O)C1=CC(=CC=C1)OC.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,CC(C)(C)N1C(=NN=N1)C(C2=CC3=C(C=C(C=C3)OC)NC2=O)N4CCC5=CC=CC=C5C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,CC(C)(C)N1C2=C(C=N1)C(=O)N(C=N2)CC(=O)NCC3=CC=CC=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,CC(C)(C)N1C=NC2=C1C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)Br,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,CC(C)(C)N1N=C(N=N1)CCC2=NN(N=N2)C(C)(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,CC(C)(C)NC(=O)/C=N/O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,CC(C)(C)NC(=O)C(CC1=CC=CC=C1)NS(=O)(=O)C2=CC=CC3=NSN=C32,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,CC(C)(C)NC(=O)CN(CC1=CC=CS1)C(=O)C2=CSN=N2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,CC(C)(C)NC(=O)CSC1=C(C(=NS1)SCC(=O)NC(C)(C)C)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,CC(C)(C)NC(=O)CSC1=NN=C(N1C2=CC=CC=C2OC)C3=CC=CO3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,CC(C)(C)NCC(=O)C1=CNC2=CC=CC=C21,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,CC(C)(C)NCC1=CC2=CC=CC=C2NC1=O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O.C(=C\C(=O)O)\C(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,CC(C)(C)NS(=O)(=O)C1=CC=C(C=C1)CCC(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,CC(C)(C)OC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)CC4=CC=CO4)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,CC(C)(C)OC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)CC=C)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,CC(C)(C)OC(=O)CSC1=C(C=C2CN(CCC2=N1)C)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,CC(C)(C)OC(=O)N1CC=C2[C@H](C1)[C@H](C(C(=C2C#N)N)(C#N)C#N)C3=CN=CC=C3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,CC(C)(C)OC(=O)NC(CC(=O)O)C1=CC=C(C=C1)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,CC(C)(C)OC(=O)NCCC(=O)OC1=CC2=C(C=C1)C=CC(=O)O2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,CC(C)(C1=CC=C(C=C1)OCC(CN(C)C)O)C2=CC=C(C=C2)OCC(CN(C)C)O.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,CC(C)([C@H](C(=O)O)N)S.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,CC(C)C(=O)N1CCN(CC1)C2=C(C3=C(CCCC3)C(=N2)C4=CC=CC=C4)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,CC(C)C(=O)N1CCN(CC1)C2=C(C3=C(COC(C3)(C)C)C(=N2)C4=CC=CC=C4)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,CC(C)C(=O)N1CCN(CC1)CCN=CC2=C(N(C(=O)N(C2=O)C)C)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,CC(C)C(C(=O)NC1=NC=NN1)N2C(=O)C3=CC=CC=C3C2=O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,CC(C)C(CC(=O)N1CCOCC1)C2=CC=C(C=C2)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C(=C2)OC)OC)OC.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,CC(C)C(CO)NC(=O)CC(=O)NC(CO)C(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,CC(C)C12CN3CC(C1=O)(CN(C2)C3C4=CC5=C(C=C4)OCO5)C(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,CC(C)C1=C(C2=NC3=CC=CC=C3N2C(=C1)NCCCN4CCOCC4)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,CC(C)C1=C(C2=NC3=CC=CC=C3N2C(=C1)NCCN4CCOCC4)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,CC(C)C1=C2CSC(CC2=C(C(=O)N1)C#N)(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,CC(C)C1=CC(=C(C=C1)O)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,CC(C)C1=CC(=NO1)C(=O)NC2=CN=CC=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,CC(C)C1=NC(=C(C2=C1CCC2)C#N)N3CCOCC3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,CC(C)C1=NC(=C(C2=C1COC(C2)(C)C)C#N)N3CCOCC3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,CC(C)C1=NC(=C(C2=C1COC(C2)(C)C)C#N)NCC3CCCO3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,CC(C)C1=NC(=C(C2=C1COC(C2)(C)C)C#N)NCCN3CCOCC3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,CC(C)C1=NC2=C(C3=C(S2)CCCC3)C(=O)O1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,CC(C)C1=NC2=NNC(=C2C3=C1CCCC3)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,CC(C)C1=NN=C(S1)NC(=O)NC2=CC=CC=C2OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,CC(C)C1C(=C(OC2=NNC(=C12)C(C)(C)C)N)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,CC(C)C1CC(CCO1)(CC(=O)N2CCOCC2)C3=CC=CC=C3OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,CC(C)C1CC2=C(CO1)C(=S)N(C(=C2C#N)N)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,CC(C)C1CC2=C(CO1)C(=S)SC(=C2C#N)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,CC(C)C1CC2=C(CO1)SC3=C2C(=O)N(C4=NN=CN34)C5=CC=CC=C5,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,CC(C)C1CC2=C(CO1)SC3=C2C(=O)N(C4=NN=CN34)CC5=CC=CC=C5,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,CC(C)CC(=O)NC1=CC=CC=C1N2CCCC2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,CC(C)CC(=O)NC1=NC=NC2=C1C(=O)CC(C2)(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,CC(C)CC(C(=O)NCC1=CC=CC=C1)NC(=O)OC(C)(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,CC(C)CC(C(=O)O)NC(=O)C1=CC=C(C=C1)OCC(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,CC(C)CC(C(C)CC(=O)NC1=NN(C=C1)C2=CC=CC=C2)C(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,CC(C)CC(C1=NN=NN1C(C)(C)C)N2CCN(CC2)C3CCCC3.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,CC(C)CC1=C2CCCC2=C(C(=O)N1)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,CC(C)CC1=C2CCCCC2=C(C(=O)N1)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,CC(C)CC1=C2COC(CC2=C(C(=O)N1)C#N)(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,CC(C)CC1=NC(=C(C2=C1CCC2)C#N)N3CCCCC3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,CC(C)CC1=NC(=C(C2=C1CCC2)C#N)N3CCN(CC3)C(=O)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,CC(C)CC1=NC(=C(C2=C1CCC2)C#N)N3CCN(CC3)C(=O)C(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,CC(C)CC1=NC(=C(C2=C1CCC2)C#N)N3CCN(CC3)C(=O)C4=CC=CO4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,CC(C)CC1=NC(=C(C2=C1CCC2)C#N)N3CCOCC3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,CC(C)CC1=NC(=C(C2=C1COC(C2)(C)C)C#N)N3CCN(CC3)C(=O)CC4=CC=CC=C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,CC(C)CC1=NC(=C(C2=C1COC(C2)(C)C)C#N)N3CCOCC3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,CC(C)CC1=NC(=C(C2=C1COC(C2)(C)C)C#N)NCCN3CCOCC3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,CC(C)CCN1C(=NN=N1)CN2CCN(CC2)C3=C(C=C4C=CC(=CC4=N3)OC)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,CC(C)CCN1C2=C(N=C1SC(C)C(=O)OC)N(C(=O)N(C2=O)C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,CC(C)CCN1C2=C(N=C1SCC(=O)OC)N(C(=O)N(C2=O)C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,CC(C)CCNC(=O)C1=CC(=C(C=C1)OC)S(=O)(=O)N2CCOCC2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1[C@H](O1)C(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,CC(C)CCNC1=C(C=C2COC(CC2=N1)(C)C)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,CC(C)CCOC1=C(C=C(C=C1)Cl)CN2CCOCC2.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,CC(C)CN(CC(C)C)C1=C(C(=C(C(=N1)N)C#N)CC#N)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,CC(C)CN1C(=C(C(=O)NC1=O)N(CC(C)C)C(=O)CN(C)CC2=CC=C(C=C2)OCC=C)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,CC(C)CN1C(=O)C(NC1=O)(C(F)(F)F)NC(=O)C2=CN=CC=C2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,CC(C)CN1C(=O)C2=C(C1=O)C=C(C=C2)C(=O)NC3=CC=CC=N3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,CC(C)CN1C2=C(CCCC2)C(=C(C1=O)C(=O)NC3=C(C=CC=N3)O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,CC(C)CN1C=NC2=C(C1=O)C3=NC4=CC=CC=C4N=C3N2CC5=CC6=C(C=C5)OCO6,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,CC(C)CN1C=NC2=C(C1=O)C3=NC4=CC=CC=C4N=C3N2CC5=CC=CC=C5OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,CC(C)CNC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)/N=C/C4=CC=CC=N4)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,CC(C)CNC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)/N=C/C4=CN=CC=C4)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,CC(C)CNC1=NC2=C(N1CC3=CC(=CC=C3)Br)C(=O)N(C(=O)N2C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
